Iteration;Lambda;X1;X2;F_x;norm_X
;Rosenbrok;;;;
151;0,000409164944001346;-1,32951238000745;1,77413494916151;5,430894;0,000808904798789363
152;0,000113312629199899;-1,32874275830013;1,77422387498575;5,430554;Restart
153;0,00590487303715964;-1,32844022213007;1,76398889359684;5,421692;0,00461938776814283
154;0,000702912360003365;-1,32487470614678;1,76409886025047;5,412797;0,00161539496595714
155;0,000113312629199899;-1,32546786065288;1,76367558026677;5,412439;Restart
156;0,00768795038723876;-1,31747177721412;1,75320377691661;5,401202;Restart
157;0,000702912360003365;-1,32068587701712;1,75074753472697;5,389855;0,00184455237047511
158;0,00316433402239946;-1,31646072063554;1,74678741808979;5,38481;0,00264060548477543
159;0,000337832988800269;-1,31858476179788;1,74538618487679;5,380352;0,0011633469909179
160;4,94427190999916E-05;-1,31813396453568;1,74547021250025;5,380134;Restart
161;0,0546999426246381;-1,29505627754211;1,65802617312125;5,303935;Restart
162;0,000648419595197712;-1,28564936852154;1,66050891858085;5,229991;0,00462437266228605
163;0,0207794563556995;-1,26724767238681;1,63071082178128;5,201887;0,0166768524883773
164;0,000337832988800269;-1,27283481249468;1,62792573589248;5,171889;Restart
165;0,248621941878901;-1,13220703213166;1,23921651775221;4,728433;Restart
166;0,000845576270405519;-1,11225840646317;1,24643372176861;4,470312;0,0126382703409135
167;0,00205670111997308;-1,11314695648475;1,24213620032741;4,466314;0,00262694012109149
168;0,000524582472000673;-1,11046187646996;1,2423381084146;4,462536;Restart
169;0,00704618432037686;-1,10955391220462;1,2293554715272;4,450526;0,00781036396446022
170;0,000967425796792866;-1,1047155075655;1,22969648482352;4,438477;0,00292894242561004
171;0,000140062112400303;-1,10539704797157;1,22912073566089;4,437907;Restart
172;0,026676822065516;-1,07820677711176;1,19060954179067;4,39779;Restart
173;0,000933747416002019;-1,08563368267147;1,18536567419474;4,354445;0,00566009014178479
174;0,00501101447038869;-1,07840212335873;1,17907330139729;4,345748;0,00596365247636392
175;0,000453250516799596;-1,08139177139685;1,17681265446074;4,337674;0,00234571824718939
176;4,94427190999916E-05;-1,08099740651759;1,17690004027888;4,337514;Restart
177;0,0623039585405334;-1,04649484496493;1,07291915705579;4,237569;Restart
178;0,000933747416002019;-1,03398320291141;1,07707102852489;4,143408;0,0087955777733506
179;0,626795712661195;-0,408425774256178;0,145845799009962;2,02762;Restart
180;0,00333084909451791;-0,387634470981687;0,159812592191678;1,934654;Restart
181;0,0282633550341039;-0,35105665869036;0,105817656940715;1,855711;0,15554550294857
182;0,00392115917427564;-0,330885323724915;0,11945632517679;1,781198;0,066409161859306
183;0,000648419595197712;-0,332601324481934;0,114472135562955;1,777307;0,0149843560213551
184;0,0034655626176813;-0,330076136402575;0,104776976074344;1,770844;Restart
185;0,00661024220193164;-0,308849643935358;0,110294254389639;1,735307;0,06333056331617
186;0,00756074419141855;-0,302973986367813;0,0877649133788032;1,699364;0,0709947788443621
187;0,00170401653758708;-0,293669895352055;0,0954101532100826;1,681987;0,038177284614383
188;0,00111008970719502;-0,294799313823355;0,0888443240342299;1,676881;Restart
189;0,196937829686246;0,170191974413648;0,0125234313932816;0,715615;1,53042937991036
190;0,00577766684133943;0,173316789254576;0,0315174438465525;0,683624;0,112798701648065
191;0,001854630835228;0,179739829336425;0,0257648651685264;0,677106;0,0489472388968551
192;0,00386970318717147;0,182746879638296;0,0360967764242958;0,668632;Restart
193;0,0112465977600538;0,203349510828341;0,0300228151254257;0,647485;0,115308058119961
194;0,0070854931966751;0,208126536861601;0,0460366755607245;0,627803;0,0812983238246496
195;0,00170401653758708;0,213212489833294;0,0403429119578409;0,621653;0,0358163576002671
196;0,00216568664958439;0,213980543371117;0,0467461240989673;0,617918;Restart
197;0,0146855462643919;0,238271538308391;0,043931051735546;0,596723;0,111646316745261
198;0,00567475486713109;0,239979518917401;0,0584893570916038;0,577712;0,0604989910230408
199;0,00141868871678277;0,244146967782555;0,0544507591395801;0,573973;0,0234945878823412
200;0,00465832988800269;0,246848999005824;0,0635537208149388;0,567922;Restart
201;0,00818749560359409;0,261299355621475;0,0592646275555356;0,553802;0,0591350193551597
202;0,00762434728932866;0,265383212273408;0,0730044295200581;0,540325;0,053497411819286
203;0,00170401653758708;0,270439823081044;0,0682164814009047;0,53468;0,0253004926050857
204;0,00130970318717147;0,270134853436738;0,0724160956158001;0,532734;Restart
205;0,0192207620878881;0,297035693873608;0,0745563082535244;0,512856;0,0964907334734373
206;0,00457507235194347;0,296028880175161;0,0870778805457274;0,495606;0,0410187710732765
207;0,00107641132640417;0,299167155887218;0,0844993120798235;0,493668;0,0131631158202314
208;0,0169381395214536;0,311577885657387;0,104214377211779;0,479014;Restart
209;0,00435710129272086;0,32145069811888;0,0979980136554279;0,463273;0,0355107544922891
210;0,0200926463247785;0,334940843485438;0,119428292468483;0,44755;0,0753525460739056
211;0,00167828854403499;0,341536998896346;0,112735829952135;0,435104;0,0264252683185472
212;0,000291145618000168;0,340994160601222;0,114169023334172;0,434733;Restart
213;0,0446719200298295;0,387027948785081;0,133002660146828;0,403918;0,138313617742041
214;0,00338230508162207;0,382388512166778;0,144353663419432;0,381793;0,029963888533483
215;0,000453250516799596;0,383844641804618;0,143301026339719;0,381276;0,00439598283557284
216;0,000568668044798923;0,38495139568436;0,142873291924245;0,381109;Restart
217;0,0117068341001109;0,38977228167362;0,155315982495386;0,373529;0,0324979345897431
218;0,00413913023349825;0,397017717163149;0,152501637961005;0,366211;0,0185253604283795
219;0,00102191856159852;0,396102008193012;0,155281149287206;0,364954;0,00688095155918233
220;0,00523881274868586;0,402692358332392;0,155050788408418;0,361832;Restart
221;0,00530241584659597;0,402953778038461;0,162591189608971;0,356469;0,0174849044948721
222;0,00675246305243821;0,411262740950931;0,162286014945631;0,351305;0,0191350571859777
223;0,00139296072323069;0,409751003404569;0,166170329711461;0,348692;0,00942749443914351
224;0,000791083505599866;0,411544990180709;0,165128881900385;0,348077;Restart
225;0,0233465206231471;0,422724798432392;0,184928575763943;0,337131;0,0512766399380069
226;0,00324759155845868;0,429894280159629;0,180883543285904;0,326562;0,0178408759708242
227;0,00059591442720175;0,429227218302218;0,182513834912234;0,326078;0,00377677333111218
228;0,00658594798031977;0,431493584696829;0,189024684679138;0,324005;Restart
229;0,00373498966400808;0,437569811546834;0,186904726955785;0,318409;0,0136609911456438
230;0,0123728943885847;0,441677099988772;0,1981155127491;0,312647;0,025092680242409
231;0,00135133195520108;0,445729441560952;0,195231956790118;0,308401;0,0102743765919203
232;0,000337832988800269;0,445206287422804;0,196256307730821;0,308177;Restart
233;0,033711954579385;0,470891796448338;0,209419679787616;0,295132;0,0593205844511922
234;0,00286310542711763;0,467280777526343;0,216471151787184;0,284143;0,015372353136349
235;0,000409164944001346;0,468358452548899;0,215835632824222;0,283885;0,00242939699916884
236;0,000791083505599866;0,46944448933396;0,215636109943701;0,283738;Restart
237;0,00748212643882209;0,470721426442642;0,222732188586786;0,280269;0,0139567077881925
238;0,00400441671033486;0,475835183386614;0,221802855237711;0,27688;0,00998068509335135
239;0,00102191856159852;0,474914289748998;0,223922398139043;0,275978;0,00440189148944008
240;0,00174564530561669;0,477283847655806;0,223369729047274;0,275195;Restart
241;0,00852052574783098;0,478985038785566;0,230919153434573;0,271679;0,014685414908648
242;0,00368353367690391;0,483873349623435;0,229823172609888;0,268245;0,00942122219434486
243;0,000933747416002019;0,483040042169455;0,23170558346374;0,267511;0,00384298955153427
244;0,00256;0,486000241252422;0,231401682776718;0,266495;Restart
245;0,00621360895978465;0,486596362468806;0,237359974544345;0,263617;0,0111244386381463
246;0,00425418931851252;0,491460418440864;0,23685038384824;0,260806;0,00903336166800134
247;0,00107641132640417;0,49046628079703;0,238996166321103;0,259868;0,00433481977771766
248;0,00107641132640417;0,492154059127273;0,238399997827404;0,259363;Restart
249;0,0129117484812383;0,495569771805745;0,248253262975401;0,255159;0,0190699889975614
250;0,00308107648634024;0,500305073619876;0,246611795159075;0,251059;0,00904199184938959
251;0,000702912360003365;0,499627428686583;0,248016639734061;0,250632;0,00279631861435904
252;0,0184760840468178;0,512461294105368;0,253950358366128;0,245204;Restart
253;0,00281164944001346;0,510208142275171;0,258823632888135;0,240118;0,00938735513198377
254;0,0148613409034358;0,520403370804738;0,263100011646263;0,235972;0,0193247880731585
255;0,00121907523680633;0,518043830631644;0,266510671735605;0,232627;0,00711211555654901
256;0,000197770876399966;0,518634946912068;0,26613058103021;0,232525;Restart
257;0,074653395445534;0,546342479978282;0,308707278787684;0,216244;Restart
258;0,0023163009472253;0,553616000816207;0,303974068361591;0,199892;0,0138288570135282
259;1,05035455164181;0,911238300487582;0,82787191182597;0,008495;1,00434232458106
260;0,00059591442720175;0,910409993698167;0,828525972162529;0,008037;Restart
261;0,0158604313361465;0,911401397540126;0,829542261021255;0,007973;0,00115336310148688
262;0,00125275361759717;0,911116519662738;0,829820329902212;0,00791;0,000323024018325644
;Extremum;0,911116519662738;0,829820329902212;0,00791;
